Topic,Text1,Text2,Similarity,Threshold,True Label,Predicted Label
3,ニュースアプリを読む,スマホでニュース,0.8255441685517629,0.72,True,True
3,ニュースアプリを読む,ニュース記事を読む,0.7661651372909546,0.72,True,True
3,ニュースアプリを読む,ニュースアプリチェック,0.8410845498243967,0.72,True,True
3,ニュースアプリを読む,ニュース速報確認,0.8853424489498138,0.72,True,True
3,ニュースアプリを読む,携帯でニュース,0.7501097917556763,0.72,True,True
3,ニュースアプリを読む,漫画を読む,0.6645457645257314,0.72,False,False
3,ニュースアプリを読む,音楽を聴く,0.6438710888226827,0.72,False,False
3,ニュースアプリを読む,コーヒーを買う,0.5867645740509033,0.72,False,False
3,ニュースアプリを読む,ウォーキング,0.5590434918800989,0.72,False,False
3,ニュースアプリを読む,ミーティング,0.597735141714414,0.72,False,False
3,ニュースアプリを読む,サイクリング,0.5326774468024572,0.72,False,False
3,ニュースアプリを読む,モーニング,0.5954490850369135,0.72,False,False
3,ニュースアプリを読む,ラジオを聴く,0.7111993829409281,0.72,False,False
3,ニュースアプリを読む,買い物をする,0.5698041369517645,0.72,False,False
3,ニュースアプリを読む,ストレッチ,0.5726594428221384,0.72,False,False
3,ニュースアプリを読む,スマホでニュースチェック,0.7613478402296702,0.73,True,True
3,ニュースアプリを読む,ニュースを確認する,0.7585112551848093,0.73,True,True
3,ニュースアプリを読む,ニュースアプリを見る,0.8096839884916941,0.73,True,True
3,ニュースアプリを読む,ニュースサイトを読む,0.8284516930580139,0.73,True,True
3,ニュースアプリを読む,スマホでニュース,0.8255441685517629,0.73,True,True
3,ニュースアプリを読む,ニュース記事を読む,0.7661651372909546,0.73,True,True
3,ニュースアプリを読む,ニュースアプリチェック,0.8410845498243967,0.73,True,True
3,ニュースアプリを読む,ニュース速報確認,0.8853424489498138,0.73,True,True
3,ニュースアプリを読む,携帯でニュース,0.7501097917556763,0.73,True,True
3,ニュースアプリを読む,漫画を読む,0.6645457645257314,0.73,False,False
3,ニュースアプリを読む,音楽を聴く,0.6438710888226827,0.73,False,False
3,ニュースアプリを読む,コーヒーを買う,0.5867645740509033,0.73,False,False
3,ニュースアプリを読む,ウォーキング,0.5590434918800989,0.73,False,False
3,ニュースアプリを読む,ミーティング,0.597735141714414,0.73,False,False
3,ニュースアプリを読む,サイクリング,0.5326774468024572,0.73,False,False
3,ニュースアプリを読む,モーニング,0.5954490850369135,0.73,False,False
3,ニュースアプリを読む,ラジオを聴く,0.7111993829409281,0.73,False,False
3,ニュースアプリを読む,買い物をする,0.5698041369517645,0.73,False,False
3,ニュースアプリを読む,ストレッチ,0.5726594428221384,0.73,False,False
3,ニュースアプリを読む,スマホでニュースチェック,0.7613478402296702,0.74,True,True
3,ニュースアプリを読む,ニュースを確認する,0.7585112551848093,0.74,True,True
3,ニュースアプリを読む,ニュースアプリを見る,0.8096839884916941,0.74,True,True
3,ニュースアプリを読む,ニュースサイトを読む,0.8284516930580139,0.74,True,True
3,ニュースアプリを読む,スマホでニュース,0.8255441685517629,0.74,True,True
3,ニュースアプリを読む,ニュース記事を読む,0.7661651372909546,0.74,True,True
3,ニュースアプリを読む,ニュースアプリチェック,0.8410845498243967,0.74,True,True
3,ニュースアプリを読む,ニュース速報確認,0.8853424489498138,0.74,True,True
3,ニュースアプリを読む,携帯でニュース,0.7501097917556763,0.74,True,True
3,ニュースアプリを読む,漫画を読む,0.6645457645257314,0.74,False,False
3,ニュースアプリを読む,音楽を聴く,0.6438710888226827,0.74,False,False
3,ニュースアプリを読む,コーヒーを買う,0.5867645740509033,0.74,False,False
3,ニュースアプリを読む,ウォーキング,0.5590434918800989,0.74,False,False
3,ニュースアプリを読む,ミーティング,0.597735141714414,0.74,False,False
3,ニュースアプリを読む,サイクリング,0.5326774468024572,0.74,False,False
3,ニュースアプリを読む,モーニング,0.5954490850369135,0.74,False,False
3,ニュースアプリを読む,ラジオを聴く,0.7111993829409281,0.74,False,False
3,ニュースアプリを読む,買い物をする,0.5698041369517645,0.74,False,False
3,ニュースアプリを読む,ストレッチ,0.5726594428221384,0.74,False,False
3,ニュースアプリを読む,スマホでニュースチェック,0.7613478402296702,0.75,True,True
3,ニュースアプリを読む,ニュースを確認する,0.7585112551848093,0.75,True,True
3,ニュースアプリを読む,ニュースアプリを見る,0.8096839884916941,0.75,True,True
3,ニュースアプリを読む,ニュースサイトを読む,0.8284516930580139,0.75,True,True
3,ニュースアプリを読む,スマホでニュース,0.8255441685517629,0.75,True,True
3,ニュースアプリを読む,ニュース記事を読む,0.7661651372909546,0.75,True,True
3,ニュースアプリを読む,ニュースアプリチェック,0.8410845498243967,0.75,True,True
3,ニュースアプリを読む,ニュース速報確認,0.8853424489498138,0.75,True,True
3,ニュースアプリを読む,携帯でニュース,0.7501097917556763,0.75,True,True
3,ニュースアプリを読む,漫画を読む,0.6645457645257314,0.75,False,False
3,ニュースアプリを読む,音楽を聴く,0.6438710888226827,0.75,False,False
3,ニュースアプリを読む,コーヒーを買う,0.5867645740509033,0.75,False,False
3,ニュースアプリを読む,ウォーキング,0.5590434918800989,0.75,False,False
3,ニュースアプリを読む,ミーティング,0.597735141714414,0.75,False,False
3,ニュースアプリを読む,サイクリング,0.5326774468024572,0.75,False,False
3,ニュースアプリを読む,モーニング,0.5954490850369135,0.75,False,False
3,ニュースアプリを読む,ラジオを聴く,0.7111993829409281,0.75,False,False
3,ニュースアプリを読む,買い物をする,0.5698041369517645,0.75,False,False
3,ニュースアプリを読む,ストレッチ,0.5726594428221384,0.75,False,False
3,ニュースアプリを読む,スマホでニュースチェック,0.7613478402296702,0.76,True,True
3,ニュースアプリを読む,ニュースを確認する,0.7585112551848093,0.76,True,False
3,ニュースアプリを読む,ニュースアプリを見る,0.8096839884916941,0.76,True,True
3,ニュースアプリを読む,ニュースサイトを読む,0.8284516930580139,0.76,True,True
3,ニュースアプリを読む,スマホでニュース,0.8255441685517629,0.76,True,True
3,ニュースアプリを読む,ニュース記事を読む,0.7661651372909546,0.76,True,True
3,ニュースアプリを読む,ニュースアプリチェック,0.8410845498243967,0.76,True,True
3,ニュースアプリを読む,ニュース速報確認,0.8853424489498138,0.76,True,True
3,ニュースアプリを読む,携帯でニュース,0.7501097917556763,0.76,True,False
3,ニュースアプリを読む,漫画を読む,0.6645457645257314,0.76,False,False
3,ニュースアプリを読む,音楽を聴く,0.6438710888226827,0.76,False,False
3,ニュースアプリを読む,コーヒーを買う,0.5867645740509033,0.76,False,False
3,ニュースアプリを読む,ウォーキング,0.5590434918800989,0.76,False,False
3,ニュースアプリを読む,ミーティング,0.597735141714414,0.76,False,False
3,ニュースアプリを読む,サイクリング,0.5326774468024572,0.76,False,False
3,ニュースアプリを読む,モーニング,0.5954490850369135,0.76,False,False
3,ニュースアプリを読む,ラジオを聴く,0.7111993829409281,0.76,False,False
3,ニュースアプリを読む,買い物をする,0.5698041369517645,0.76,False,False
3,ニュースアプリを読む,ストレッチ,0.5726594428221384,0.76,False,False
3,ニュースアプリを読む,スマホでニュースチェック,0.7613478402296702,0.77,True,False
3,ニュースアプリを読む,ニュースを確認する,0.7585112551848093,0.77,True,False
3,ニュースアプリを読む,ニュースアプリを見る,0.8096839884916941,0.77,True,True
3,ニュースアプリを読む,ニュースサイトを読む,0.8284516930580139,0.77,True,True
3,ニュースアプリを読む,スマホでニュース,0.8255441685517629,0.77,True,True
3,ニュースアプリを読む,ニュース記事を読む,0.7661651372909546,0.77,True,False
3,ニュースアプリを読む,ニュースアプリチェック,0.8410845498243967,0.77,True,True
3,ニュースアプリを読む,ニュース速報確認,0.8853424489498138,0.77,True,True
3,ニュースアプリを読む,携帯でニュース,0.7501097917556763,0.77,True,False
3,ニュースアプリを読む,漫画を読む,0.6645457645257314,0.77,False,False
3,ニュースアプリを読む,音楽を聴く,0.6438710888226827,0.77,False,False
3,ニュースアプリを読む,コーヒーを買う,0.5867645740509033,0.77,False,False
3,ニュースアプリを読む,ウォーキング,0.5590434918800989,0.77,False,False
3,ニュースアプリを読む,ミーティング,0.597735141714414,0.77,False,False
3,ニュースアプリを読む,サイクリング,0.5326774468024572,0.77,False,False
3,ニュースアプリを読む,モーニング,0.5954490850369135,0.77,False,False
3,ニュースアプリを読む,ラジオを聴く,0.7111993829409281,0.77,False,False
3,ニュースアプリを読む,買い物をする,0.5698041369517645,0.77,False,False
3,ニュースアプリを読む,ストレッチ,0.5726594428221384,0.77,False,False
3,ニュースアプリを読む,スマホでニュースチェック,0.7613478402296702,0.78,True,False
3,ニュースアプリを読む,ニュースを確認する,0.7585112551848093,0.78,True,False
3,ニュースアプリを読む,ニュースアプリを見る,0.8096839884916941,0.78,True,True
3,ニュースアプリを読む,ニュースサイトを読む,0.8284516930580139,0.78,True,True
3,ニュースアプリを読む,スマホでニュース,0.8255441685517629,0.78,True,True
3,ニュースアプリを読む,ニュース記事を読む,0.7661651372909546,0.78,True,False
3,ニュースアプリを読む,ニュースアプリチェック,0.8410845498243967,0.78,True,True
3,ニュースアプリを読む,ニュース速報確認,0.8853424489498138,0.78,True,True
3,ニュースアプリを読む,携帯でニュース,0.7501097917556763,0.78,True,False
3,ニュースアプリを読む,漫画を読む,0.6645457645257314,0.78,False,False
3,ニュースアプリを読む,音楽を聴く,0.6438710888226827,0.78,False,False
3,ニュースアプリを読む,コーヒーを買う,0.5867645740509033,0.78,False,False
3,ニュースアプリを読む,ウォーキング,0.5590434918800989,0.78,False,False
3,ニュースアプリを読む,ミーティング,0.597735141714414,0.78,False,False
3,ニュースアプリを読む,サイクリング,0.5326774468024572,0.78,False,False
3,ニュースアプリを読む,モーニング,0.5954490850369135,0.78,False,False
3,ニュースアプリを読む,ラジオを聴く,0.7111993829409281,0.78,False,False
3,ニュースアプリを読む,買い物をする,0.5698041369517645,0.78,False,False
3,ニュースアプリを読む,ストレッチ,0.5726594428221384,0.78,False,False
3,ニュースアプリを読む,スマホでニュースチェック,0.7613478402296702,0.79,True,False
3,ニュースアプリを読む,ニュースを確認する,0.7585112551848093,0.79,True,False
3,ニュースアプリを読む,ニュースアプリを見る,0.8096839884916941,0.79,True,True
3,ニュースアプリを読む,ニュースサイトを読む,0.8284516930580139,0.79,True,True
3,ニュースアプリを読む,スマホでニュース,0.8255441685517629,0.79,True,True
3,ニュースアプリを読む,ニュース記事を読む,0.7661651372909546,0.79,True,False
3,ニュースアプリを読む,ニュースアプリチェック,0.8410845498243967,0.79,True,True
3,ニュースアプリを読む,ニュース速報確認,0.8853424489498138,0.79,True,True
3,ニュースアプリを読む,携帯でニュース,0.7501097917556763,0.79,True,False
3,ニュースアプリを読む,漫画を読む,0.6645457645257314,0.79,False,False
3,ニュースアプリを読む,音楽を聴く,0.6438710888226827,0.79,False,False
3,ニュースアプリを読む,コーヒーを買う,0.5867645740509033,0.79,False,False
3,ニュースアプリを読む,ウォーキング,0.5590434918800989,0.79,False,False
3,ニュースアプリを読む,ミーティング,0.597735141714414,0.79,False,False
3,ニュースアプリを読む,サイクリング,0.5326774468024572,0.79,False,False
3,ニュースアプリを読む,モーニング,0.5954490850369135,0.79,False,False
3,ニュースアプリを読む,ラジオを聴く,0.7111993829409281,0.79,False,False
3,ニュースアプリを読む,買い物をする,0.5698041369517645,0.79,False,False
3,ニュースアプリを読む,ストレッチ,0.5726594428221384,0.79,False,False
3,ニュースアプリを読む,スマホでニュースチェック,0.7613478402296702,0.8,True,False
3,ニュースアプリを読む,ニュースを確認する,0.7585112551848093,0.8,True,False
3,ニュースアプリを読む,ニュースアプリを見る,0.8096839884916941,0.8,True,True
3,ニュースアプリを読む,ニュースサイトを読む,0.8284516930580139,0.8,True,True
3,ニュースアプリを読む,スマホでニュース,0.8255441685517629,0.8,True,True
3,ニュースアプリを読む,ニュース記事を読む,0.7661651372909546,0.8,True,False
3,ニュースアプリを読む,ニュースアプリチェック,0.8410845498243967,0.8,True,True
3,ニュースアプリを読む,ニュース速報確認,0.8853424489498138,0.8,True,True
3,ニュースアプリを読む,携帯でニュース,0.7501097917556763,0.8,True,False
3,ニュースアプリを読む,漫画を読む,0.6645457645257314,0.8,False,False
3,ニュースアプリを読む,音楽を聴く,0.6438710888226827,0.8,False,False
3,ニュースアプリを読む,コーヒーを買う,0.5867645740509033,0.8,False,False
3,ニュースアプリを読む,ウォーキング,0.5590434918800989,0.8,False,False
3,ニュースアプリを読む,ミーティング,0.597735141714414,0.8,False,False
3,ニュースアプリを読む,サイクリング,0.5326774468024572,0.8,False,False
3,ニュースアプリを読む,モーニング,0.5954490850369135,0.8,False,False
3,ニュースアプリを読む,ラジオを聴く,0.7111993829409281,0.8,False,False
3,ニュースアプリを読む,買い物をする,0.5698041369517645,0.8,False,False
3,ニュースアプリを読む,ストレッチ,0.5726594428221384,0.8,False,False
3,ニュースアプリを読む,スマホでニュースチェック,0.7613478402296702,0.81,True,False
3,ニュースアプリを読む,ニュースを確認する,0.7585112551848093,0.81,True,False
3,ニュースアプリを読む,ニュースアプリを見る,0.8096839884916941,0.81,True,False
3,ニュースアプリを読む,ニュースサイトを読む,0.8284516930580139,0.81,True,True
3,ニュースアプリを読む,スマホでニュース,0.8255441685517629,0.81,True,True
3,ニュースアプリを読む,ニュース記事を読む,0.7661651372909546,0.81,True,False
3,ニュースアプリを読む,ニュースアプリチェック,0.8410845498243967,0.81,True,True
3,ニュースアプリを読む,ニュース速報確認,0.8853424489498138,0.81,True,True
3,ニュースアプリを読む,携帯でニュース,0.7501097917556763,0.81,True,False
3,ニュースアプリを読む,漫画を読む,0.6645457645257314,0.81,False,False
3,ニュースアプリを読む,音楽を聴く,0.6438710888226827,0.81,False,False
3,ニュースアプリを読む,コーヒーを買う,0.5867645740509033,0.81,False,False
3,ニュースアプリを読む,ウォーキング,0.5590434918800989,0.81,False,False
3,ニュースアプリを読む,ミーティング,0.597735141714414,0.81,False,False
3,ニュースアプリを読む,サイクリング,0.5326774468024572,0.81,False,False
3,ニュースアプリを読む,モーニング,0.5954490850369135,0.81,False,False
3,ニュースアプリを読む,ラジオを聴く,0.7111993829409281,0.81,False,False
3,ニュースアプリを読む,買い物をする,0.5698041369517645,0.81,False,False
3,ニュースアプリを読む,ストレッチ,0.5726594428221384,0.81,False,False
3,ニュースアプリを読む,スマホでニュースチェック,0.7613478402296702,0.8200000000000001,True,False
3,ニュースアプリを読む,ニュースを確認する,0.7585112551848093,0.8200000000000001,True,False
3,ニュースアプリを読む,ニュースアプリを見る,0.8096839884916941,0.8200000000000001,True,False
3,ニュースアプリを読む,ニュースサイトを読む,0.8284516930580139,0.8200000000000001,True,True
3,ニュースアプリを読む,スマホでニュース,0.8255441685517629,0.8200000000000001,True,True
3,ニュースアプリを読む,ニュース記事を読む,0.7661651372909546,0.8200000000000001,True,False
3,ニュースアプリを読む,ニュースアプリチェック,0.8410845498243967,0.8200000000000001,True,True
3,ニュースアプリを読む,ニュース速報確認,0.8853424489498138,0.8200000000000001,True,True
3,ニュースアプリを読む,携帯でニュース,0.7501097917556763,0.8200000000000001,True,False
3,ニュースアプリを読む,漫画を読む,0.6645457645257314,0.8200000000000001,False,False
3,ニュースアプリを読む,音楽を聴く,0.6438710888226827,0.8200000000000001,False,False
3,ニュースアプリを読む,コーヒーを買う,0.5867645740509033,0.8200000000000001,False,False
3,ニュースアプリを読む,ウォーキング,0.5590434918800989,0.8200000000000001,False,False
3,ニュースアプリを読む,ミーティング,0.597735141714414,0.8200000000000001,False,False
3,ニュースアプリを読む,サイクリング,0.5326774468024572,0.8200000000000001,False,False
3,ニュースアプリを読む,モーニング,0.5954490850369135,0.8200000000000001,False,False
3,ニュースアプリを読む,ラジオを聴く,0.7111993829409281,0.8200000000000001,False,False
3,ニュースアプリを読む,買い物をする,0.5698041369517645,0.8200000000000001,False,False
3,ニュースアプリを読む,ストレッチ,0.5726594428221384,0.8200000000000001,False,False
3,ニュースアプリを読む,スマホでニュースチェック,0.7613478402296702,0.8300000000000001,True,False
3,ニュースアプリを読む,ニュースを確認する,0.7585112551848093,0.8300000000000001,True,False
3,ニュースアプリを読む,ニュースアプリを見る,0.8096839884916941,0.8300000000000001,True,False
3,ニュースアプリを読む,ニュースサイトを読む,0.8284516930580139,0.8300000000000001,True,False
3,ニュースアプリを読む,スマホでニュース,0.8255441685517629,0.8300000000000001,True,False
3,ニュースアプリを読む,ニュース記事を読む,0.7661651372909546,0.8300000000000001,True,False
3,ニュースアプリを読む,ニュースアプリチェック,0.8410845498243967,0.8300000000000001,True,True
3,ニュースアプリを読む,ニュース速報確認,0.8853424489498138,0.8300000000000001,True,True
3,ニュースアプリを読む,携帯でニュース,0.7501097917556763,0.8300000000000001,True,False
3,ニュースアプリを読む,漫画を読む,0.6645457645257314,0.8300000000000001,False,False
3,ニュースアプリを読む,音楽を聴く,0.6438710888226827,0.8300000000000001,False,False
3,ニュースアプリを読む,コーヒーを買う,0.5867645740509033,0.8300000000000001,False,False
3,ニュースアプリを読む,ウォーキング,0.5590434918800989,0.8300000000000001,False,False
3,ニュースアプリを読む,ミーティング,0.597735141714414,0.8300000000000001,False,False
3,ニュースアプリを読む,サイクリング,0.5326774468024572,0.8300000000000001,False,False
3,ニュースアプリを読む,モーニング,0.5954490850369135,0.8300000000000001,False,False
3,ニュースアプリを読む,ラジオを聴く,0.7111993829409281,0.8300000000000001,False,False
3,ニュースアプリを読む,買い物をする,0.5698041369517645,0.8300000000000001,False,False
3,ニュースアプリを読む,ストレッチ,0.5726594428221384,0.8300000000000001,False,False
3,ニュースアプリを読む,スマホでニュースチェック,0.7613478402296702,0.8400000000000001,True,False
3,ニュースアプリを読む,ニュースを確認する,0.7585112551848093,0.8400000000000001,True,False
3,ニュースアプリを読む,ニュースアプリを見る,0.8096839884916941,0.8400000000000001,True,False
3,ニュースアプリを読む,ニュースサイトを読む,0.8284516930580139,0.8400000000000001,True,False
3,ニュースアプリを読む,スマホでニュース,0.8255441685517629,0.8400000000000001,True,False
3,ニュースアプリを読む,ニュース記事を読む,0.7661651372909546,0.8400000000000001,True,False
3,ニュースアプリを読む,ニュースアプリチェック,0.8410845498243967,0.8400000000000001,True,True
3,ニュースアプリを読む,ニュース速報確認,0.8853424489498138,0.8400000000000001,True,True
3,ニュースアプリを読む,携帯でニュース,0.7501097917556763,0.8400000000000001,True,False
3,ニュースアプリを読む,漫画を読む,0.6645457645257314,0.8400000000000001,False,False
3,ニュースアプリを読む,音楽を聴く,0.6438710888226827,0.8400000000000001,False,False
3,ニュースアプリを読む,コーヒーを買う,0.5867645740509033,0.8400000000000001,False,False
3,ニュースアプリを読む,ウォーキング,0.5590434918800989,0.8400000000000001,False,False
3,ニュースアプリを読む,ミーティング,0.597735141714414,0.8400000000000001,False,False
3,ニュースアプリを読む,サイクリング,0.5326774468024572,0.8400000000000001,False,False
3,ニュースアプリを読む,モーニング,0.5954490850369135,0.8400000000000001,False,False
3,ニュースアプリを読む,ラジオを聴く,0.7111993829409281,0.8400000000000001,False,False
3,ニュースアプリを読む,買い物をする,0.5698041369517645,0.8400000000000001,False,False
3,ニュースアプリを読む,ストレッチ,0.5726594428221384,0.8400000000000001,False,False
3,ニュースアプリを読む,スマホでニュースチェック,0.7613478402296702,0.8500000000000001,True,False
3,ニュースアプリを読む,ニュースを確認する,0.7585112551848093,0.8500000000000001,True,False
3,ニュースアプリを読む,ニュースアプリを見る,0.8096839884916941,0.8500000000000001,True,False
3,ニュースアプリを読む,ニュースサイトを読む,0.8284516930580139,0.8500000000000001,True,False
3,ニュースアプリを読む,スマホでニュース,0.8255441685517629,0.8500000000000001,True,False
3,ニュースアプリを読む,ニュース記事を読む,0.7661651372909546,0.8500000000000001,True,False
3,ニュースアプリを読む,ニュースアプリチェック,0.8410845498243967,0.8500000000000001,True,False
3,ニュースアプリを読む,ニュース速報確認,0.8853424489498138,0.8500000000000001,True,True
3,ニュースアプリを読む,携帯でニュース,0.7501097917556763,0.8500000000000001,True,False
3,ニュースアプリを読む,漫画を読む,0.6645457645257314,0.8500000000000001,False,False
3,ニュースアプリを読む,音楽を聴く,0.6438710888226827,0.8500000000000001,False,False
3,ニュースアプリを読む,コーヒーを買う,0.5867645740509033,0.8500000000000001,False,False
3,ニュースアプリを読む,ウォーキング,0.5590434918800989,0.8500000000000001,False,False
3,ニュースアプリを読む,ミーティング,0.597735141714414,0.8500000000000001,False,False
3,ニュースアプリを読む,サイクリング,0.5326774468024572,0.8500000000000001,False,False
3,ニュースアプリを読む,モーニング,0.5954490850369135,0.8500000000000001,False,False
3,ニュースアプリを読む,ラジオを聴く,0.7111993829409281,0.8500000000000001,False,False
3,ニュースアプリを読む,買い物をする,0.5698041369517645,0.8500000000000001,False,False
3,ニュースアプリを読む,ストレッチ,0.5726594428221384,0.8500000000000001,False,False
3,ニュースアプリを読む,スマホでニュースチェック,0.7613478402296702,0.8600000000000001,True,False
3,ニュースアプリを読む,ニュースを確認する,0.7585112551848093,0.8600000000000001,True,False
3,ニュースアプリを読む,ニュースアプリを見る,0.8096839884916941,0.8600000000000001,True,False
3,ニュースアプリを読む,ニュースサイトを読む,0.8284516930580139,0.8600000000000001,True,False
3,ニュースアプリを読む,スマホでニュース,0.8255441685517629,0.8600000000000001,True,False
3,ニュースアプリを読む,ニュース記事を読む,0.7661651372909546,0.8600000000000001,True,False
3,ニュースアプリを読む,ニュースアプリチェック,0.8410845498243967,0.8600000000000001,True,False
3,ニュースアプリを読む,ニュース速報確認,0.8853424489498138,0.8600000000000001,True,True
3,ニュースアプリを読む,携帯でニュース,0.7501097917556763,0.8600000000000001,True,False
3,ニュースアプリを読む,漫画を読む,0.6645457645257314,0.8600000000000001,False,False
3,ニュースアプリを読む,音楽を聴く,0.6438710888226827,0.8600000000000001,False,False
3,ニュースアプリを読む,コーヒーを買う,0.5867645740509033,0.8600000000000001,False,False
3,ニュースアプリを読む,ウォーキング,0.5590434918800989,0.8600000000000001,False,False
3,ニュースアプリを読む,ミーティング,0.597735141714414,0.8600000000000001,False,False
3,ニュースアプリを読む,サイクリング,0.5326774468024572,0.8600000000000001,False,False
3,ニュースアプリを読む,モーニング,0.5954490850369135,0.8600000000000001,False,False
3,ニュースアプリを読む,ラジオを聴く,0.7111993829409281,0.8600000000000001,False,False
3,ニュースアプリを読む,買い物をする,0.5698041369517645,0.8600000000000001,False,False
3,ニュースアプリを読む,ストレッチ,0.5726594428221384,0.8600000000000001,False,False
3,ニュースアプリを読む,スマホでニュースチェック,0.7613478402296702,0.8700000000000001,True,False
3,ニュースアプリを読む,ニュースを確認する,0.7585112551848093,0.8700000000000001,True,False
3,ニュースアプリを読む,ニュースアプリを見る,0.8096839884916941,0.8700000000000001,True,False
3,ニュースアプリを読む,ニュースサイトを読む,0.8284516930580139,0.8700000000000001,True,False
3,ニュースアプリを読む,スマホでニュース,0.8255441685517629,0.8700000000000001,True,False
3,ニュースアプリを読む,ニュース記事を読む,0.7661651372909546,0.8700000000000001,True,False
3,ニュースアプリを読む,ニュースアプリチェック,0.8410845498243967,0.8700000000000001,True,False
3,ニュースアプリを読む,ニュース速報確認,0.8853424489498138,0.8700000000000001,True,True
3,ニュースアプリを読む,携帯でニュース,0.7501097917556763,0.8700000000000001,True,False
3,ニュースアプリを読む,漫画を読む,0.6645457645257314,0.8700000000000001,False,False
3,ニュースアプリを読む,音楽を聴く,0.6438710888226827,0.8700000000000001,False,False
3,ニュースアプリを読む,コーヒーを買う,0.5867645740509033,0.8700000000000001,False,False
3,ニュースアプリを読む,ウォーキング,0.5590434918800989,0.8700000000000001,False,False
3,ニュースアプリを読む,ミーティング,0.597735141714414,0.8700000000000001,False,False
3,ニュースアプリを読む,サイクリング,0.5326774468024572,0.8700000000000001,False,False
3,ニュースアプリを読む,モーニング,0.5954490850369135,0.8700000000000001,False,False
3,ニュースアプリを読む,ラジオを聴く,0.7111993829409281,0.8700000000000001,False,False
3,ニュースアプリを読む,買い物をする,0.5698041369517645,0.8700000000000001,False,False
3,ニュースアプリを読む,ストレッチ,0.5726594428221384,0.8700000000000001,False,False
3,ニュースアプリを読む,スマホでニュースチェック,0.7613478402296702,0.8800000000000001,True,False
3,ニュースアプリを読む,ニュースを確認する,0.7585112551848093,0.8800000000000001,True,False
3,ニュースアプリを読む,ニュースアプリを見る,0.8096839884916941,0.8800000000000001,True,False
3,ニュースアプリを読む,ニュースサイトを読む,0.8284516930580139,0.8800000000000001,True,False
3,ニュースアプリを読む,スマホでニュース,0.8255441685517629,0.8800000000000001,True,False
3,ニュースアプリを読む,ニュース記事を読む,0.7661651372909546,0.8800000000000001,True,False
3,ニュースアプリを読む,ニュースアプリチェック,0.8410845498243967,0.8800000000000001,True,False
3,ニュースアプリを読む,ニュース速報確認,0.8853424489498138,0.8800000000000001,True,True
3,ニュースアプリを読む,携帯でニュース,0.7501097917556763,0.8800000000000001,True,False
3,ニュースアプリを読む,漫画を読む,0.6645457645257314,0.8800000000000001,False,False
3,ニュースアプリを読む,音楽を聴く,0.6438710888226827,0.8800000000000001,False,False
3,ニュースアプリを読む,コーヒーを買う,0.5867645740509033,0.8800000000000001,False,False
3,ニュースアプリを読む,ウォーキング,0.5590434918800989,0.8800000000000001,False,False
3,ニュースアプリを読む,ミーティング,0.597735141714414,0.8800000000000001,False,False
3,ニュースアプリを読む,サイクリング,0.5326774468024572,0.8800000000000001,False,False
3,ニュースアプリを読む,モーニング,0.5954490850369135,0.8800000000000001,False,False
3,ニュースアプリを読む,ラジオを聴く,0.7111993829409281,0.8800000000000001,False,False
3,ニュースアプリを読む,買い物をする,0.5698041369517645,0.8800000000000001,False,False
3,ニュースアプリを読む,ストレッチ,0.5726594428221384,0.8800000000000001,False,False
3,ニュースアプリを読む,スマホでニュースチェック,0.7613478402296702,0.8900000000000001,True,False
3,ニュースアプリを読む,ニュースを確認する,0.7585112551848093,0.8900000000000001,True,False
3,ニュースアプリを読む,ニュースアプリを見る,0.8096839884916941,0.8900000000000001,True,False
3,ニュースアプリを読む,ニュースサイトを読む,0.8284516930580139,0.8900000000000001,True,False
3,ニュースアプリを読む,スマホでニュース,0.8255441685517629,0.8900000000000001,True,False
3,ニュースアプリを読む,ニュース記事を読む,0.7661651372909546,0.8900000000000001,True,False
3,ニュースアプリを読む,ニュースアプリチェック,0.8410845498243967,0.8900000000000001,True,False
3,ニュースアプリを読む,ニュース速報確認,0.8853424489498138,0.8900000000000001,True,False
3,ニュースアプリを読む,携帯でニュース,0.7501097917556763,0.8900000000000001,True,False
3,ニュースアプリを読む,漫画を読む,0.6645457645257314,0.8900000000000001,False,False
3,ニュースアプリを読む,音楽を聴く,0.6438710888226827,0.8900000000000001,False,False
3,ニュースアプリを読む,コーヒーを買う,0.5867645740509033,0.8900000000000001,False,False
3,ニュースアプリを読む,ウォーキング,0.5590434918800989,0.8900000000000001,False,False
3,ニュースアプリを読む,ミーティング,0.597735141714414,0.8900000000000001,False,False
3,ニュースアプリを読む,サイクリング,0.5326774468024572,0.8900000000000001,False,False
3,ニュースアプリを読む,モーニング,0.5954490850369135,0.8900000000000001,False,False
3,ニュースアプリを読む,ラジオを聴く,0.7111993829409281,0.8900000000000001,False,False
3,ニュースアプリを読む,買い物をする,0.5698041369517645,0.8900000000000001,False,False
3,ニュースアプリを読む,ストレッチ,0.5726594428221384,0.8900000000000001,False,False
3,ニュースアプリを読む,スマホでニュースチェック,0.7613478402296702,0.9000000000000001,True,False
3,ニュースアプリを読む,ニュースを確認する,0.7585112551848093,0.9000000000000001,True,False
3,ニュースアプリを読む,ニュースアプリを見る,0.8096839884916941,0.9000000000000001,True,False
3,ニュースアプリを読む,ニュースサイトを読む,0.8284516930580139,0.9000000000000001,True,False
3,ニュースアプリを読む,スマホでニュース,0.8255441685517629,0.9000000000000001,True,False
3,ニュースアプリを読む,ニュース記事を読む,0.7661651372909546,0.9000000000000001,True,False
